LG7	147	148	0
LG15	60	61	0
LG13	61	62	0
LG11	55	56	0
LG10	67	68	0
LG15	63	64	0
LG16	48	49	0
LG11	140	141	0
LG13	90	91	0
LG13	88	89	0
LG19	40	41	0
LG4	141	142	0
LG7	175	176	0
LG2	173	174	0
LG17	60	61	0
LG7	78	79	0
LG6	59	60	0
LG9	39	40	0
LG10	93	94	0
LG2	204	205	0
LG2	65	66	0
LG6	184	185	0
LG4	143	144	0
LG8	107	108	0
LG17	70	71	0
LG10	2	3	0
LG4	44	45	0
LG4	151	152	0
LG11	70	71	0
LG14	14	15	0
LG10	94	95	0
LG18	16	17	0
LG13	146	147	0
LG7	176	177	0
LG8	75	76	0.0649405867652498
LG16	51	52	0
LG8	109	110	0
LG8	105	106	0
LG9	166	167	0
LG16	7	8	0
LG12	45	46	0
LG3	69	70	1.14079090768539
LG3	83	84	0.45170209774014
LG10	95	96	0
LG13	50	51	0
LG4	143	144	0
LG18	92	93	0
LG14	76	77	0
LG11	70	71	0
LG15	32	33	0
LG6	59	60	0
LG2	170	171	0
LG13	91	92	0
LG15	10	11	0
LG1	13	14	0
LG1	40	41	0
LG13	39	40	0
LG11	81	82	0
LG5	86	87	0
LG2	173	174	0
LG2	46	47	0
LG16	49	50	0
LG3	226	227	0
LG2	56	57	0
LG14	126	127	0
LG7	176	177	0
LG9	93	94	0
LG19	45	46	0
LG2	181	182	0
LG1	204	205	0
LG16	77	78	0
LG10	105	106	0
LG11	76	77	0
LG18	23	24	0
LG6	4	5	0
LG10	54	55	0
LG7	146	147	0
LG2	281	282	0
LG11	75	76	0
LG6	102	103	0
LG7	171	172	0
LG9	90	91	0
LG18	14	15	0
LG11	51	52	0
LG1	201	202	0
LG16	39	40	0
LG3	50	51	0
LG15	20	21	0
LG11	34	35	0
LG9	93	94	0
LG10	93	94	0
LG14	40	41	0
LG8	87	88	0
LG13	44	45	0
LG13	60	61	0
LG15	27	28	0
LG18	29	30	0
LG1	205	206	0
LG12	56	57	0
LG9	13	14	0
LG7	77	78	0
LG1	48	49	0
LG19	44	45	0
LG19	84	85	0
LG16	46	47	0
LG17	57	58	0
LG10	97	98	0
LG11	69	70	0
LG9	31	32	0
LG16	60	61	0
LG8	119	120	0
LG13	78	79	0
LG12	32	33	0
LG13	88	89	0
LG13	138	139	0
LG3	69	70	4.3647544393374
LG16	8	9	0
LG10	92	93	0
LG6	131	132	0
LG11	30	31	0
LG14	96	97	0
LG11	37	38	0
LG14	94	95	0
LG18	99	100	0
LG9	174	175	0
LG12	87	88	0
LG6	87	88	0
LG18	42	43	0
LG8	107	108	0
LG8	121	122	0
LG8	107	108	0
LG10	95	96	0
LG5	76	77	0
LG1	265	266	0
LG10	95	96	0
LG6	59	60	0
LG16	36	37	0
LG11	71	72	0
LG14	28	29	0
LG5	3	4	0
LG14	1	2	0
LG8	91	92	0
LG18	101	102	0
LG19	65	66	0
LG14	13	14	0
LG1	203	204	0
LG18	1	2	0
LG17	109	110	0
LG14	131	132	0
LG8	105	106	0
LG11	76	77	0
LG10	64	65	0
LG7	136	137	0
LG10	2	3	0
LG6	175	176	0
LG13	93	94	0
LG13	88	89	0
LG8	92	93	0
LG11	3	4	0
LG14	21	22	0
LG11	60	61	0
LG15	29	30	0
LG18	2	3	0
LG9	174	175	0
LG1	211	212	0
LG10	136	137	0
LG3	211	212	0
LG9	96	97	0
LG4	9	10	0
LG14	97	98	0
LG17	63	64	0
LG3	42	43	0
LG17	69	70	0
LG2	178	179	0
LG3	229	230	0
LG18	7	8	0
LG5	80	81	0
LG1	109	110	0
LG16	113	114	0
LG11	3	4	0
LG10	95	96	0
LG12	165	166	0
LG16	23	24	0
LG3	124	125	0.514936565097899
LG5	61	62	0
LG16	57	58	0
LG5	61	62	0
LG18	8	9	0
LG18	29	30	0
LG18	45	46	0
LG19	43	44	0
LG1	1	2	0
LG6	102	103	0
LG12	56	57	0
LG14	43	44	0
LG6	78	79	0
LG12	53	54	0
LG13	91	92	0
LG4	140	141	0
LG4	143	144	0
LG4	187	188	0
LG2	278	279	0
LG12	100	101	0
LG4	58	59	0
LG14	79	80	0
LG17	55	56	0
LG1	212	213	0
LG6	71	72	0
LG16	58	59	0
LG14	75	76	0
LG6	124	125	0
LG6	102	103	0
LG8	157	158	0
LG13	82	83	0
LG10	130	131	0
LG7	182	183	0
LG11	75	76	0
LG9	141	142	0
LG10	9	10	0
LG2	167	168	0
LG10	96	97	0
LG8	107	108	0
LG18	14	15	0
LG1	215	216	0
LG9	128	129	0
LG14	130	131	0
LG2	51	52	0
LG1	263	264	0
LG2	164	165	0
LG15	26	27	0
LG6	33	34	0
LG2	182	183	0
LG3	78	79	1.77303378526357
LG8	59	60	0
LG13	140	141	0
LG16	86	87	0
LG6	102	103	0
LG19	57	58	0
LG14	13	14	0
LG15	104	105	0
LG18	106	107	0
LG3	220	221	0
LG5	101	102	0
LG10	94	95	0
LG1	215	216	0
LG2	153	154	0
LG18	36	37	0
LG9	60	61	0
LG18	1	2	0
LG11	62	63	0
LG14	108	109	0
LG13	0	1	0
LG7	88	89	0
LG5	62	63	0
LG2	149	150	0
LG6	78	79	0
LG3	1	2	0
LG16	57	58	0
LG8	134	135	0
LG13	37	38	0
LG8	46	47	0
LG8	35	36	0
LG16	44	45	0
LG16	21	22	0
LG4	138	139	0
LG10	66	67	0
LG10	92	93	0
LG3	113	114	1.95395576170319
LG5	81	82	0
LG2	173	174	0
LG15	104	105	0
LG15	98	99	0
LG8	89	90	0
LG11	54	55	0
LG2	150	151	0
LG13	109	110	0
LG2	151	152	0
LG8	55	56	0
LG14	121	122	0
LG19	41	42	0
LG11	19	20	0
LG10	22	23	0
LG11	24	25	0
LG14	3	4	0
LG2	72	73	0
LG11	11	12	0
LG6	59	60	0
LG17	70	71	0
LG2	158	159	0
LG1	108	109	0
LG11	56	57	0
LG9	40	41	0
LG13	39	40	0
LG10	97	98	0
LG2	253	254	0
LG5	59	60	0
LG11	47	48	0
LG1	230	231	0
LG13	87	88	0
LG14	26	27	0
LG16	53	54	0
LG16	61	62	0
LG11	72	73	0
LG3	116	117	4.49480756758459
LG6	186	187	0
LG2	152	153	0
LG16	41	42	0
LG6	102	103	0
LG14	89	90	0
LG2	180	181	0
LG13	148	149	0
LG12	39	40	0
LG12	42	43	0
LG4	143	144	0
LG3	126	127	0.53236009819974
LG14	94	95	0
LG9	22	23	0
LG6	22	23	0
LG15	15	16	0
LG17	110	111	0
LG1	138	139	0
LG1	4	5	0
LG9	92	93	0
LG6	102	103	0
LG12	60	61	0
LG1	260	261	0
LG15	40	41	0
LG12	165	166	0
LG13	89	90	0
LG1	209	210	0
LG6	2	3	0
LG15	110	111	0
LG11	29	30	0
LG14	103	104	0
LG12	167	168	0
LG8	107	108	0
LG8	84	85	0
LG16	77	78	0
LG9	54	55	0
LG17	102	103	0
LG10	53	54	0
LG15	34	35	0
LG11	57	58	0
LG6	132	133	0
LG9	46	47	0
LG7	124	125	0
LG7	132	133	0
LG13	90	91	0
LG2	147	148	0
LG7	175	176	0
LG14	67	68	0
LG10	92	93	0
LG5	76	77	0
LG3	79	80	0.618126194509143
LG7	127	128	0
LG9	128	129	0
LG16	23	24	0
LG5	61	62	0
LG9	133	134	0
LG3	15	16	0
LG6	52	53	0
LG14	76	77	0
LG5	81	82	0
LG19	38	39	0
LG8	88	89	0
LG1	203	204	0
LG15	115	116	0
LG13	72	73	0
LG10	98	99	0
LG3	69	70	0
LG1	265	266	0
LG18	9	10	0
LG14	3	4	0
LG13	106	107	0
LG14	14	15	0
LG1	265	266	0
LG1	138	139	0
LG5	108	109	0
LG8	14	15	0
LG2	103	104	0
LG10	63	64	0
LG9	176	177	0
LG11	9	10	0
LG3	69	70	0.782770420599372
LG18	66	67	0
LG18	60	61	0
LG1	207	208	0
LG12	26	27	0
LG16	60	61	0
LG16	25	26	0
LG13	36	37	0
LG4	139	140	0
LG19	65	66	0
LG1	135	136	0
LG5	2	3	0
LG13	88	89	0
LG19	68	69	0
LG9	25	26	0
LG1	217	218	0
LG6	114	115	0
LG12	51	52	0
LG7	78	79	0
LG3	123	124	0
LG7	155	156	0
LG1	209	210	0
LG3	119	120	2.43579384859571
LG4	16	17	0
LG8	160	161	0
LG10	128	129	0
LG11	51	52	0
LG19	40	41	0
LG6	115	116	0
LG5	100	101	0
LG11	76	77	0
LG6	102	103	0
LG16	49	50	0
LG2	149	150	0
LG3	29	30	0
LG15	11	12	0
LG9	174	175	0
LG14	7	8	0
LG19	46	47	0
LG6	78	79	0
LG4	143	144	0
LG16	111	112	0
LG18	4	5	0
LG4	154	155	0
LG2	170	171	0
LG16	45	46	0
LG5	118	119	0
LG10	102	103	0
LG9	176	177	0
LG13	112	113	0
LG1	203	204	0
LG8	13	14	0
LG18	1	2	0
LG12	167	168	0
LG3	84	85	4.3647544393374
LG5	57	58	0
LG9	128	129	0
LG19	11	12	0
LG11	27	28	0
LG5	59	60	0
LG10	96	97	0
LG15	13	14	0
LG7	129	130	0
LG4	31	32	0
LG7	156	157	0
LG13	148	149	0
LG8	121	122	0
LG5	146	147	0
LG17	110	111	0
LG17	94	95	0
LG4	23	24	0
LG2	180	181	0
LG16	42	43	0
LG3	117	118	1.46261783986162
LG11	29	30	0
LG3	49	50	0
LG13	141	142	0
LG17	1	2	0
LG9	14	15	0
LG15	97	98	0
LG6	110	111	0
LG1	48	49	0
LG14	97	98	0
LG18	1	2	0
LG6	48	49	0
LG18	29	30	0
LG3	222	223	0
LG7	19	20	0
LG19	45	46	0
LG7	136	137	0
LG8	0	1	0
LG11	78	79	0
LG19	87	88	0
LG1	211	212	0
LG10	93	94	0
LG8	88	89	0
LG5	83	84	0
LG17	109	110	0
LG8	108	109	0
LG8	106	107	0
LG6	60	61	0
LG10	97	98	0
LG7	153	154	0
LG10	35	36	0
LG3	208	209	0
LG17	110	111	0
LG14	84	85	0
LG4	143	144	0
LG18	78	79	0
LG16	22	23	0
LG1	214	215	0
LG2	89	90	0
LG4	90	91	0
LG6	64	65	0
LG2	154	155	0
LG7	35	36	0
LG10	2	3	0
LG2	155	156	0
LG13	93	94	0
LG10	67	68	0
LG4	142	143	0
LG4	29	30	0
LG16	9	10	0
LG7	151	152	0
LG14	94	95	0
LG11	71	72	0
LG4	90	91	0
LG5	76	77	0
LG8	78	79	0
LG13	147	148	0
LG4	18	19	0
LG8	105	106	0
LG1	204	205	0
LG13	98	99	0
LG17	38	39	0
LG2	158	159	0
LG19	40	41	0
LG13	109	110	0
LG9	136	137	0
LG14	66	67	0
LG10	148	149	0
LG1	216	217	0
LG18	105	106	0
LG12	44	45	0
LG8	105	106	0
LG10	95	96	0
LG11	68	69	0
LG9	90	91	0
LG2	91	92	0
LG14	14	15	0
LG11	70	71	0
LG2	85	86	0
LG15	98	99	0
LG7	175	176	0
LG13	93	94	0
LG10	66	67	0
LG11	25	26	0
LG5	85	86	0
LG10	68	69	0
LG18	43	44	0
LG14	131	132	0
LG9	174	175	0
LG12	57	58	0
LG13	100	101	0
LG11	34	35	0
LG1	65	66	0
LG19	21	22	0
LG8	109	110	0
LG16	72	73	0
LG10	95	96	0
LG5	178	179	0
LG7	119	120	0
LG16	21	22	0
LG3	229	230	0
LG12	44	45	0
LG13	36	37	0
LG16	114	115	0
LG17	105	106	0
LG10	100	101	0
LG18	106	107	0
LG14	14	15	0
LG10	127	128	0
LG18	4	5	0
LG10	121	122	0
LG18	30	31	0
LG15	100	101	0
LG2	159	160	0
LG17	110	111	0
LG2	41	42	0
LG19	80	81	0
LG9	43	44	0
LG7	89	90	0
LG9	39	40	0
LG5	79	80	0
LG19	34	35	0
LG7	142	143	0
LG11	57	58	0
LG11	15	16	0
LG14	14	15	0
LG10	169	170	0
LG16	23	24	0
LG4	142	143	0
LG15	98	99	0
LG9	22	23	0
LG13	148	149	0
LG1	211	212	0
LG8	107	108	0
LG2	19	20	0
LG19	55	56	0
LG7	117	118	0
LG8	54	55	0
LG7	148	149	0
LG14	83	84	0
LG3	113	114	2.06804431078639
LG4	143	144	0
LG11	3	4	0
LG13	142	143	0
LG9	94	95	0
LG10	164	165	0
LG13	36	37	0
LG8	55	56	0
LG4	57	58	0
LG17	67	68	0
LG13	82	83	0
LG18	24	25	0
LG10	94	95	0
LG5	108	109	0
LG11	54	55	0
LG18	9	10	0
LG11	126	127	0
LG2	155	156	0
LG11	58	59	0
LG14	87	88	0
LG4	140	141	0
LG4	98	99	0
LG3	47	48	0
LG14	77	78	0
LG10	101	102	0
LG18	1	2	0
LG17	57	58	0
LG18	11	12	0
LG3	28	29	0
LG14	36	37	0
LG18	19	20	0
LG13	93	94	0
LG13	92	93	0
LG19	36	37	0
LG17	29	30	0
LG16	38	39	0
LG4	144	145	0
LG9	176	177	0
LG14	44	45	0
LG9	96	97	0
LG16	22	23	0
LG10	66	67	0
LG6	74	75	0
LG15	91	92	0
LG13	82	83	0
LG10	90	91	0
LG11	70	71	0
LG15	56	57	0
LG6	102	103	0
LG10	94	95	0
LG5	181	182	0
LG7	124	125	0
LG1	101	102	0
LG3	113	114	2.46557472148843
LG13	145	146	0
LG3	78	79	1.71005996890275
LG2	165	166	0
LG14	89	90	0
LG10	91	92	0
LG11	70	71	0
LG10	94	95	0
LG14	73	74	0
LG18	94	95	0
LG15	9	10	0
LG16	25	26	0
LG15	95	96	0
LG3	1	2	0
LG12	31	32	0
LG3	44	45	0
LG8	80	81	0
LG18	19	20	0
LG13	134	135	0
LG1	200	201	0
LG10	169	170	0
LG7	78	79	0
LG4	135	136	0
LG16	57	58	0
LG4	143	144	0
LG15	7	8	0
LG11	72	73	0
LG10	96	97	0
LG17	111	112	0
LG4	176	177	0
LG3	229	230	0
LG1	189	190	0
LG9	173	174	0
LG6	188	189	0
LG18	94	95	0
LG8	153	154	0
LG5	111	112	0
LG1	204	205	0
LG3	53	54	0
LG3	69	70	0
LG18	106	107	0
LG6	70	71	0
LG11	51	52	0
LG16	48	49	0
LG3	109	110	0.929946457412714
LG11	29	30	0
LG4	141	142	0
LG14	105	106	0
LG1	55	56	0
LG6	102	103	0
LG19	89	90	0
LG9	125	126	0
LG14	65	66	0
LG8	106	107	0
LG3	112	113	4.3647544393374
LG6	1	2	0
LG10	90	91	0
LG9	64	65	0
LG7	90	91	0
LG8	105	106	0
LG1	210	211	0
LG18	7	8	0
LG3	34	35	0
LG13	43	44	0
LG18	29	30	0
LG6	62	63	0
LG13	124	125	0
LG4	16	17	0
LG19	89	90	0
LG7	119	120	0
LG11	76	77	0
LG7	124	125	0
LG10	98	99	0
LG4	98	99	0
LG4	58	59	0
LG11	72	73	0
LG13	72	73	0
LG13	141	142	0
LG12	2	3	0
LG15	39	40	0
LG17	69	70	0
LG8	50	51	0
LG8	101	102	0
LG6	139	140	0
LG18	19	20	0
LG9	174	175	0
LG7	121	122	0
LG16	57	58	0
LG14	116	117	0
LG1	265	266	0
LG11	13	14	0
LG18	1	2	0
LG2	89	90	0
LG3	78	79	2.52116990224477
LG1	202	203	0
LG1	253	254	0
LG19	41	42	0
LG14	81	82	0
LG12	103	104	0
LG19	93	94	0
LG18	1	2	0
LG1	0	1	0
LG14	72	73	0
LG2	86	87	0
LG3	78	79	0
LG8	106	107	0
LG13	147	148	0
LG19	65	66	0
LG6	78	79	0
LG6	112	113	0
LG2	154	155	0
LG11	11	12	0
LG4	185	186	0
LG15	39	40	0
LG14	107	108	0
LG4	141	142	0
LG7	78	79	0
LG11	31	32	0
LG6	109	110	0
LG12	47	48	0
LG10	94	95	0
LG19	49	50	0
LG8	104	105	0
LG8	14	15	0
LG13	82	83	0
LG5	3	4	0
LG7	176	177	0
LG11	31	32	0
LG8	104	105	0
LG4	17	18	0
LG11	61	62	0
LG19	75	76	0
LG1	57	58	0
LG9	161	162	0
LG12	37	38	0
LG9	31	32	0
LG14	28	29	0
LG2	88	89	0
LG19	73	74	0
LG11	77	78	0
LG9	174	175	0
LG11	49	50	0
LG18	35	36	0
LG13	146	147	0
LG3	208	209	0
LG17	55	56	0
LG9	178	179	0
LG8	107	108	0
LG12	27	28	0
LG6	48	49	0
LG5	174	175	0
LG1	204	205	0
LG8	100	101	0
LG2	89	90	0
LG11	69	70	0
LG19	11	12	0
LG3	118	119	1.77303378526357
LG10	2	3	0
LG2	168	169	0
LG11	13	14	0
LG18	28	29	0
LG18	12	13	0
LG4	154	155	0
LG4	65	66	0
LG5	104	105	0
LG13	141	142	0
LG14	123	124	0
LG11	26	27	0
LG15	108	109	0
LG13	142	143	0
LG12	41	42	0
LG10	55	56	0
LG14	82	83	0
LG17	0	1	0
LG18	81	82	0
LG14	80	81	0
LG18	106	107	0
LG2	163	164	0
LG3	215	216	0
LG10	15	16	0
LG17	68	69	0
LG9	49	50	0
LG14	43	44	0
LG3	194	195	0
LG3	77	78	0.792130550286347
LG6	106	107	0
LG14	101	102	0
LG8	107	108	0
LG11	7	8	0
LG6	70	71	0
LG13	89	90	0
LG11	57	58	0
LG14	76	77	0
LG8	91	92	0
LG1	203	204	0
LG10	138	139	0
LG9	96	97	0
LG9	26	27	0
LG14	93	94	0
LG15	60	61	0
LG9	122	123	0
LG9	91	92	0
LG15	55	56	0
LG9	100	101	0
LG4	97	98	0
LG5	116	117	0
LG16	52	53	0
LG6	190	191	0
LG14	76	77	0
LG5	85	86	0
LG11	30	31	0
LG10	62	63	0
LG15	22	23	0
LG6	61	62	0
LG12	43	44	0
LG13	146	147	0
LG13	108	109	0
LG7	89	90	0
LG4	143	144	0
LG14	131	132	0
LG8	105	106	0
LG12	163	164	0
LG4	64	65	0
LG2	79	80	0
LG7	77	78	0
LG1	211	212	0
LG7	78	79	0
LG14	13	14	0
LG11	36	37	0
LG17	1	2	0
LG6	162	163	0
LG5	57	58	0
LG4	143	144	0
LG10	1	2	0
LG5	4	5	0
LG15	94	95	0
LG8	46	47	0
LG13	146	147	0
LG13	41	42	0
LG5	180	181	0
LG13	144	145	0
LG19	73	74	0
LG2	147	148	0
LG8	107	108	0
LG13	88	89	0
LG19	40	41	0
LG14	47	48	0
LG2	33	34	0
LG8	54	55	0
LG3	116	117	3.00285153134159
LG15	87	88	0
LG8	89	90	0
LG14	126	127	0
LG5	109	110	0
LG2	97	98	0
LG2	92	93	0
LG19	76	77	0
LG2	183	184	0
LG10	98	99	0
LG2	85	86	0
LG18	29	30	0
LG15	99	100	0
LG12	163	164	0
LG6	102	103	0
LG11	71	72	0
LG10	94	95	0
LG14	5	6	0
LG10	68	69	0
LG7	90	91	0
LG1	265	266	0
LG11	73	74	0
LG1	45	46	0
LG1	69	70	0
LG8	16	17	0
LG14	86	87	0
LG13	146	147	0
LG19	83	84	0
LG11	119	120	0
LG13	148	149	0
LG19	81	82	0
LG10	35	36	0
LG10	69	70	0
LG14	91	92	0
LG3	69	70	0
LG18	99	100	0
LG12	25	26	0
LG14	100	101	0
LG8	105	106	0
LG4	141	142	0
LG14	124	125	0
LG16	21	22	0
LG11	93	94	0
LG18	8	9	0
LG4	141	142	0
LG15	94	95	0
LG16	51	52	0
LG2	169	170	0
LG16	49	50	0
LG1	206	207	0
LG13	125	126	0
LG3	41	42	0
LG10	99	100	0
LG14	74	75	0
LG7	171	172	0
LG8	55	56	0
LG3	121	122	0.32839967525792
LG8	93	94	0
LG19	2	3	0
LG2	182	183	0
LG1	212	213	0
LG4	139	140	0
LG14	14	15	0
LG5	179	180	0
LG2	57	58	0
LG4	60	61	0
LG5	76	77	0
LG4	198	199	0
LG6	181	182	0
LG11	60	61	0
LG12	37	38	0
LG12	61	62	0
LG2	148	149	0
LG11	76	77	0
LG10	95	96	0
LG9	22	23	0
LG1	260	261	0
LG8	106	107	0
LG13	143	144	0
LG11	69	70	0
LG14	109	110	0
LG16	37	38	0
LG7	146	147	0
LG10	93	94	0
LG3	182	183	0
LG17	59	60	0
LG6	124	125	0
LG9	174	175	0
LG13	35	36	0
LG9	96	97	0
LG5	4	5	0
LG5	144	145	0
LG5	106	107	0
LG6	64	65	0
LG3	83	84	4.3647544393374
LG8	92	93	0
LG2	92	93	0
LG17	110	111	0
LG3	25	26	0
LG10	170	171	0
LG8	76	77	0
LG1	251	252	0
LG4	140	141	0
LG9	174	175	0
LG14	77	78	0
LG11	130	131	0
LG8	105	106	0
LG18	1	2	0
LG14	70	71	0
LG15	96	97	0
LG10	99	100	0
LG13	127	128	0
LG14	17	18	0
LG8	142	143	0
LG7	144	145	0
LG6	119	120	0
LG16	51	52	0
LG3	190	191	0
LG5	49	50	0
LG11	69	70	0
LG17	38	39	0
LG15	6	7	0
LG9	27	28	0
LG6	82	83	0
LG19	81	82	0
LG11	78	79	0
LG11	59	60	0
LG4	142	143	0
LG11	88	89	0
LG3	199	200	0
LG14	47	48	0
LG2	172	173	0
LG8	109	110	0
LG15	6	7	0
LG19	44	45	0
LG15	139	140	0
LG11	31	32	0
LG15	16	17	0
LG4	198	199	0
LG3	49	50	0
LG13	99	100	0
LG10	60	61	0
LG4	29	30	0
LG14	13	14	0
LG18	30	31	0
LG9	63	64	0
LG12	50	51	0
LG4	145	146	0
LG16	25	26	0
LG11	62	63	0
LG5	149	150	0
LG8	39	40	0
LG4	141	142	0
LG9	46	47	0
LG1	54	55	0
LG13	145	146	0
LG14	44	45	0
LG14	83	84	0
LG3	33	34	0
LG8	55	56	0
LG3	72	73	0.896604931416423
LG14	77	78	0
LG13	88	89	0
LG13	134	135	0
LG14	89	90	0
LG13	141	142	0
LG6	109	110	0
LG9	160	161	0
LG7	119	120	0
LG5	45	46	0
LG3	111	112	1.11221437908638
LG15	20	21	0
LG5	56	57	0
LG10	57	58	0
LG10	165	166	0
LG8	109	110	0
LG1	2	3	0
LG11	60	61	0
LG11	32	33	0
LG6	181	182	0
LG18	42	43	0
LG7	78	79	0
LG11	60	61	0
LG13	89	90	0
LG4	198	199	0
LG16	44	45	0
LG5	113	114	0
LG8	78	79	0
LG1	204	205	0
LG5	60	61	0
LG13	119	120	0
LG18	64	65	0
LG10	122	123	0
LG7	88	89	0
LG3	176	177	0
LG17	59	60	0
LG1	211	212	0
LG13	39	40	0
LG7	129	130	0
LG7	88	89	0
LG15	98	99	0
LG6	20	21	0
LG8	106	107	0
LG3	29	30	0
LG6	63	64	0
LG13	86	87	0
LG18	14	15	0
LG7	87	88	0
LG1	2	3	0
LG11	58	59	0
LG18	23	24	0
LG3	176	177	0.130158534690331
LG6	58	59	0
LG6	82	83	0
LG9	95	96	0
LG15	18	19	0
LG14	74	75	0
LG5	59	60	0
LG11	17	18	0
LG2	174	175	0
LG15	65	66	0
LG3	69	70	0.236126926791684
LG4	44	45	0
LG2	33	34	0
LG15	96	97	0
LG1	252	253	0
LG15	15	16	0
LG17	94	95	0
LG9	92	93	0
LG16	39	40	0
LG4	139	140	0
LG15	96	97	0
LG9	167	168	0
LG14	102	103	0
LG15	30	31	0
LG11	2	3	0
LG13	45	46	0
LG16	58	59	0
LG1	139	140	0
LG8	157	158	0
LG8	77	78	0
LG8	58	59	0
LG14	70	71	0
LG19	39	40	0
LG17	87	88	0
LG2	100	101	0
LG5	113	114	0
LG12	99	100	0
LG4	98	99	0
LG15	98	99	0
LG8	102	103	0
LG6	190	191	0
LG1	211	212	0
LG9	44	45	0
LG14	102	103	0
LG9	98	99	0
LG19	90	91	0
LG3	34	35	0
LG18	11	12	0
LG13	39	40	0
LG6	101	102	0
LG10	93	94	0
LG10	95	96	0
LG11	67	68	0
LG12	163	164	0
LG8	3	4	0
LG13	100	101	0
LG15	101	102	0
LG4	140	141	0
LG11	54	55	0
LG18	10	11	0
LG6	58	59	0
LG19	34	35	0
LG14	88	89	0
LG3	124	125	1.62528132588213
LG11	60	61	0
LG1	11	12	0
LG12	90	91	0
LG18	25	26	0
LG16	42	43	0
LG15	29	30	0
LG11	36	37	0
LG16	55	56	0
LG5	52	53	0
LG19	34	35	0
LG11	77	78	0
LG2	252	253	0
LG16	114	115	0
LG7	81	82	0
LG7	92	93	0
LG16	48	49	0
LG2	148	149	0
LG1	215	216	0
LG9	11	12	0
LG18	92	93	0
LG5	99	100	0
LG2	92	93	0
LG11	31	32	0
LG14	102	103	0
LG14	134	135	0
LG12	103	104	0
LG14	93	94	0
LG11	58	59	0
LG16	55	56	0
LG5	4	5	0
LG1	203	204	0
LG10	50	51	0
LG9	25	26	0
LG9	13	14	0
LG14	39	40	0
LG8	105	106	0
LG1	205	206	0
LG5	80	81	0
LG7	161	162	0
LG17	9	10	0
LG7	115	116	0
LG1	217	218	0
LG5	57	58	0
LG7	78	79	0
LG2	149	150	0
LG7	110	111	0
LG10	90	91	0
LG4	97	98	0
LG10	160	161	0
LG5	82	83	0
LG8	136	137	0
LG14	37	38	0
LG12	163	164	0
LG15	6	7	0
LG14	100	101	0
LG9	101	102	0
LG8	93	94	0
LG18	23	24	0
LG18	22	23	0
LG12	53	54	0
LG12	90	91	0
LG1	224	225	0
LG18	8	9	0
LG14	14	15	0
LG5	78	79	0
LG19	75	76	0
LG7	73	74	0
LG12	64	65	0
LG9	11	12	0
LG10	93	94	0
LG14	14	15	0
LG7	90	91	0
LG2	58	59	0
LG5	59	60	0
LG4	98	99	0
LG14	67	68	0
LG10	95	96	0
LG16	21	22	0
LG11	22	23	0
LG8	86	87	0
LG11	54	55	0
LG9	58	59	0
LG18	105	106	0
LG8	105	106	0
LG14	45	46	0
LG15	98	99	0
LG6	126	127	0
LG16	104	105	0
LG15	97	98	0
LG11	57	58	0
LG11	71	72	0
LG2	92	93	0
LG14	74	75	0
LG6	82	83	0
LG1	138	139	0
LG18	43	44	0
LG4	141	142	0
LG12	163	164	0
LG1	211	212	0
LG1	108	109	0
LG6	102	103	0
LG11	91	92	0
LG2	175	176	0
LG11	78	79	0
LG7	117	118	0
LG10	64	65	0
LG13	64	65	0
LG8	46	47	0
LG7	110	111	0
LG16	57	58	0
LG17	59	60	0
LG11	16	17	0
LG2	69	70	0
LG7	3	4	0
LG7	3	4	0
LG13	80	81	0
LG14	125	126	0
LG6	101	102	0
LG9	18	19	0
LG3	84	85	2.24757256967469
LG14	106	107	0
LG19	43	44	0
LG8	57	58	0
LG5	86	87	0
LG14	42	43	0
LG2	61	62	0
LG4	98	99	0
LG2	154	155	0
LG15	22	23	0
LG6	119	120	0
LG14	108	109	0
LG13	36	37	0
LG3	115	116	4.3647544393374
LG11	72	73	0
LG11	68	69	0
LG11	78	79	0
LG11	8	9	0
LG2	36	37	0
LG12	98	99	0
LG10	95	96	0
LG4	140	141	0
LG9	94	95	0
LG4	51	52	0
LG11	74	75	0
LG9	100	101	0
LG5	86	87	0
LG7	155	156	0
LG9	172	173	0
LG15	31	32	0
LG10	103	104	0
LG9	96	97	0
LG15	61	62	0
LG6	106	107	0
LG10	100	101	0
LG15	97	98	0
LG7	90	91	0
LG17	84	85	0
LG5	111	112	0
LG15	21	22	0
LG4	198	199	0
LG5	63	64	0
LG8	103	104	0
LG4	141	142	0
LG9	124	125	0
LG9	124	125	0
LG12	53	54	0
LG12	53	54	0
LG8	95	96	0
LG18	97	98	0
LG14	21	22	0
LG3	199	200	0
LG4	143	144	0
LG4	190	191	0
LG12	163	164	0
LG7	91	92	0
LG6	122	123	0
LG2	158	159	0
LG6	60	61	0
LG14	94	95	0
LG8	106	107	0
LG5	181	182	0
LG5	64	65	0
LG6	6	7	0
LG17	110	111	0
LG11	9	10	0
LG2	165	166	0
LG9	100	101	0
LG16	56	57	0
LG6	105	106	0
LG9	63	64	0
LG9	91	92	0
LG8	109	110	0
LG17	58	59	0
LG3	112	113	3.57444351032466
LG11	51	52	0
LG14	14	15	0
LG14	94	95	0
LG2	170	171	0
LG19	73	74	0
LG4	16	17	0
LG8	102	103	0
LG6	4	5	0
LG5	117	118	0
LG8	114	115	0
LG13	148	149	0
LG10	62	63	0
LG13	103	104	0
