"maker" "LG" "cM" "pval" "p.adj" "p.adg_lg"
"845" 38116 4 138.874054412614 0.45782 0.987572231404959 0.6095025
"846" 6456 4 138.874054512614 0.25086 0.987572231404959 0.557069268292683
"847" 34397 4 139.134510508699 0.39598 0.987572231404959 0.59706
"848" 5387 4 139.134510608699 0.52924 0.987572231404959 0.6095025
"849" 22336 4 139.134510808699 0.05808 0.987572231404959 0.512888275862069
"850" 25958 4 139.656714828652 0.47182 0.987572231404959 0.6095025
"851" 22097 4 139.656714928652 0.30446 0.987572231404959 0.557069268292683
"852" 40024 4 139.656715028652 0.41472 0.987572231404959 0.597132715231788
"853" 523 4 139.656715128652 0.46192 0.987572231404959 0.6095025
"854" 29610 4 139.656715228652 0.0896400000000001 0.987572231404959 0.526585263157894
"855" 21397 4 139.656715328652 0.06642 0.987572231404959 0.512888275862069
"856" 30575 4 139.656715428652 0.53522 0.987572231404959 0.6095025
"857" 34208 4 139.656715528652 0.03298 0.987572231404959 0.512888275862069
"858" 211 4 139.656715728652 0.44976 0.987572231404959 0.607176
"859" 29815 4 140.178991250619 0.2931 0.987572231404959 0.557069268292683
"860" 50654 4 140.178991350619 0.64054 0.987572231404959 0.6917832
"861" 51160 4 140.439117296975 0.38592 0.987572231404959 0.590470985915493
"862" 48637 4 140.439117596975 0.31722 0.987572231404959 0.557069268292683
"863" 36865 4 140.439117696975 0.52518 0.987572231404959 0.6095025
"864" 34265 4 140.439117896975 0.52872 0.987572231404959 0.6095025
"865" 30282 4 140.439118096975 0.5138 0.987572231404959 0.6095025
"866" 39487 4 140.439118196975 0.13438 0.987572231404959 0.557069268292683
"867" 6039 4 140.439118296975 0.36088 0.987572231404959 0.581717014925373
"868" 12116 4 140.439118396975 0.17948 0.987572231404959 0.557069268292683
"869" 16274 4 140.676780104115 0.38818 0.987572231404959 0.590470985915493
"870" 20600 4 140.676780304115 0.1531 0.987572231404959 0.557069268292683
"871" 1091 4 140.676780404115 0.3216 0.987572231404959 0.560206451612903
"872" 29252 4 140.914442111401 0.59806 0.987572231404959 0.662466461538462
"873" 46740 4 140.914442211401 0.3493 0.987572231404959 0.577066259541985
"874" 2342 4 140.914442311401 0.31418 0.987572231404959 0.557069268292683
"875" 10640 4 140.914442411401 0.03632 0.987572231404959 0.512888275862069
"876" 25287 4 140.914442511401 0.24624 0.987572231404959 0.557069268292683
"877" 28997 4 140.914442611401 0.06556 0.987572231404959 0.512888275862069
"878" 22857 4 140.914442711401 0.22446 0.987572231404959 0.557069268292683
"879" 41221 4 140.914442911401 0.14948 0.987572231404959 0.557069268292683
"880" 42572 4 140.914443011401 0.14688 0.987572231404959 0.557069268292683
"881" 48022 4 140.914443111401 0.36068 0.987572231404959 0.581717014925373
"882" 26157 4 141.174576374623 0.2237 0.987572231404959 0.557069268292683
"883" 40483 4 141.174576474623 0.33652 0.987572231404959 0.5678775
"884" 26827 4 141.174576574623 0.18476 0.987572231404959 0.557069268292683
"885" 30694 4 141.696804629731 0.53816 0.987572231404959 0.6095025
"886" 40191 4 141.696804729731 0.18812 0.987572231404959 0.557069268292683
"887" 35862 4 141.696804829731 0.48302 0.987572231404959 0.6095025
"888" 48575 4 141.696804929731 0.15476 0.987572231404959 0.557069268292683
"889" 13910 4 142.197741607824 0.828 0.989835673347069 0.839661971830986
"890" 3649 4 142.197741707824 0.2368 0.987572231404959 0.557069268292683
"891" 24019 4 142.436617129857 0.65362 0.987572231404959 0.698920396039604
"892" 49913 4 142.697145730868 0.29938 0.987572231404959 0.557069268292683
"893" 53401 4 142.697145830868 0.33398 0.987572231404959 0.5678775
"894" 40994 4 142.697145930868 0.3161 0.987572231404959 0.557069268292683
"895" 29669 4 142.697146030868 0.05038 0.987572231404959 0.512888275862069
"896" 195 4 142.697146130868 0.0797 0.987572231404959 0.523990588235294
"897" 12212 4 142.697146230868 0.18074 0.987572231404959 0.557069268292683
"898" 2137 4 142.697146330868 0.84532 0.989835673347069 0.853220186915888
"899" 54818 4 142.697146530868 0.25304 0.987572231404959 0.557069268292683
"900" 47276 4 142.697146630868 0.43674 0.987572231404959 0.602103439490446
"901" 379 4 142.697146830868 0.50022 0.987572231404959 0.6095025
"902" 16169 4 142.697146930868 0.20914 0.987572231404959 0.557069268292683
"903" 30670 4 142.697147030868 0.31228 0.987572231404959 0.557069268292683
"904" 16533 4 142.697147130868 0.47892 0.987572231404959 0.6095025
"905" 23224 4 142.697147230868 0.2845 0.987572231404959 0.557069268292683
"906" 26578 4 142.697147430868 0.04332 0.987572231404959 0.512888275862069
"907" 32182 4 142.697147530868 0.41214 0.987572231404959 0.597132715231788
"908" 38399 4 142.836434127173 0.2074 0.987572231404959 0.557069268292683
"909" 33525 4 142.975721629176 0.17174 0.987572231404959 0.557069268292683
"910" 54817 4 142.975721729176 0.41472 0.987572231404959 0.597132715231788
"911" 16219 4 142.975721829176 0.64524 0.987572231404959 0.69339223880597
"912" 4437 4 142.975721929176 0.4756 0.987572231404959 0.6095025
"913" 47874 4 142.975722029176 0.1883 0.987572231404959 0.557069268292683
"914" 43046 4 142.975722229176 0.2322 0.987572231404959 0.557069268292683
"915" 24882 4 142.975722329177 0.55256 0.987572231404959 0.618409119170985
"916" 28461 4 143.508061647707 0.53922 0.987572231404959 0.6095025
"917" 16420 4 143.508061747707 0.17028 0.987572231404959 0.557069268292683
"918" 3121 4 143.508061847707 0.02718 0.987572231404959 0.512888275862069
"919" 48884 4 143.867122348859 0.52608 0.987572231404959 0.6095025
"920" 19858 4 143.867122448859 0.4438 0.987572231404959 0.605832452830189
"921" 55246 4 145.471928846057 0.42446 0.987572231404959 0.602103439490446
"922" 1689 4 146.595889517195 0.2056 0.987572231404959 0.557069268292683
"923" 23182 4 147.160078187589 0.8075 0.989835673347069 0.822735849056604
"924" 51787 4 147.160078287589 0.61124 0.987572231404959 0.666807272727273
"925" 4771 4 149.334239027161 0.43328 0.987572231404959 0.602103439490446
"926" 39781 4 150.805182466117 0.3118 0.987572231404959 0.557069268292683
"927" 6146 4 150.805182566117 0.30044 0.987572231404959 0.557069268292683
"928" 15818 4 152.290024872411 0.2971 0.987572231404959 0.557069268292683
"929" 46460 4 152.290024972411 0.18548 0.987572231404959 0.557069268292683
"930" 25948 4 154.048235233161 0.30724 0.987572231404959 0.557069268292683
"931" 10288 4 154.368544009275 0.49956 0.987572231404959 0.6095025
"932" 11809 4 155.438890518082 0.68472 0.989835673347069 0.728569064039409
"933" 2600 4 156.684555899561 0.08248 0.987572231404959 0.523990588235294
"934" 32098 4 160.195868816878 0.0319199999999999 0.987572231404959 0.512888275862069
"935" 9037 4 162.062607282236 0.23342 0.987572231404959 0.557069268292683
"936" 39091 4 165.42938517814 0.36848 0.987572231404959 0.585232941176471
"937" 308 4 175.3952899821 0.48234 0.987572231404959 0.6095025
"938" 1363 4 175.3952900821 0.20052 0.987572231404959 0.557069268292683
"939" 53189 4 175.818425078366 0.71838 0.989835673347069 0.756927219512195
"940" 54080 4 175.818425178366 0.25598 0.987572231404959 0.557069268292683
"941" 13995 4 185.030020228746 0.3076 0.987572231404959 0.557069268292683
"942" 34650 4 186.990900527487 0.039 0.987572231404959 0.512888275862069
"943" 49537 4 189.058158429447 0.0430199999999999 0.987572231404959 0.512888275862069
"944" 15934 4 190.443799203105 0.09232 0.987572231404959 0.526585263157894
"945" 10563 4 190.443799403105 0.16308 0.987572231404959 0.557069268292683
"946" 15553 4 196.863754346345 0.51598 0.987572231404959 0.6095025
"947" 16646 4 197.3826652174 0.44596 0.987572231404959 0.605832452830189
"948" 10911 4 197.762154337044 0.7334 0.989835673347069 0.769001941747573
"949" 3898 4 197.762154437044 0.4158 0.987572231404959 0.597132715231788
"950" 29192 4 197.762154537044 0.90472 0.989835673347069 0.908928
"951" 50253 4 197.762154637044 0.0803 0.987572231404959 0.523990588235294
"952" 37564 4 197.762154737044 0.57464 0.987572231404959 0.639805360824742
"953" 17050 4 197.762154837044 0.27704 0.987572231404959 0.557069268292683
"954" 38721 4 197.762154937044 0.04664 0.987572231404959 0.512888275862069
"955" 55290 4 197.762155037044 0.76016 0.989835673347069 0.789396923076923
"956" 24843 4 198.382418220861 0.13524 0.987572231404959 0.557069268292683
"957" 45508 4 198.591814907201 0.09088 0.987572231404959 0.526585263157894
"958" 30160 5 1.55510120170075 0.40798 0.987572231404959 0.99406
"959" 33693 5 1.55510130170076 0.76868 0.989835673347069 0.99406
"960" 18552 5 1.55510140170076 0.74378 0.989835673347069 0.99406
"961" 33119 5 2.4854376414191 0.84644 0.989835673347069 0.99406
"962" 2878 5 2.74347754668018 0.9542 0.993325741540677 0.99406
"963" 23969 5 2.74347764668018 0.88536 0.989835673347069 0.99406
"964" 17607 5 2.74347774668018 0.91802 0.989835673347069 0.99406
"965" 14410 5 2.74347784668019 0.7127 0.989835673347069 0.99406
"966" 26419 5 3.52921191947901 0.7301 0.989835673347069 0.99406
"967" 365 5 3.52921201947901 0.8223 0.989835673347069 0.99406
"968" 33447 5 3.52921211947902 0.95882 0.993325741540677 0.99406
"969" 40952 5 3.52921221947902 0.76292 0.989835673347069 0.99406
"970" 2639 5 3.79994143487978 0.99092 0.996491857318573 0.99406
"971" 8436 5 3.79994153487979 0.80376 0.989835673347069 0.99406
"972" 12053 5 3.79994163487979 0.56092 0.987572231404959 0.99406
"973" 53065 5 4.02011809409924 0.51458 0.987572231404959 0.99406
"974" 25049 5 10.338867150306 0.78218 0.989835673347069 0.99406
"975" 2126 5 10.608018818632 0.77808 0.989835673347069 0.99406
"976" 40115 5 29.7553560113451 0.84492 0.989835673347069 0.99406
"977" 3382 5 29.7553561113451 0.74842 0.989835673347069 0.99406
"978" 39364 5 29.7553562113451 0.97002 0.993799921386457 0.99406
"979" 8314 5 29.7553563113451 0.86684 0.989835673347069 0.99406
"980" 49659 5 31.4799807508498 0.96352 0.993325741540677 0.99406
"981" 31847 5 32.0530643197723 0.92278 0.989835673347069 0.99406
"982" 52629 5 34.2666793136893 0.35502 0.987572231404959 0.99406
"983" 21832 5 36.0783060378043 0.20468 0.987572231404959 0.99406
"984" 50001 5 39.1207555382196 0.15652 0.987572231404959 0.99406
"985" 34512 5 39.1207556382196 0.16772 0.987572231404959 0.99406
"986" 28197 5 39.1207557382196 0.17994 0.987572231404959 0.99406
"987" 46158 5 40.1905964325328 0.58502 0.987572231404959 0.99406
"988" 29918 5 40.4651184691498 0.59072 0.987572231404959 0.99406
"989" 37362 5 40.4651185691498 0.5272 0.987572231404959 0.99406
"990" 35930 5 40.4651186691498 0.34164 0.987572231404959 0.99406
"991" 7842 5 41.3661686597997 0.28506 0.987572231404959 0.99406
"992" 8074 5 44.5004795376643 0.39302 0.987572231404959 0.99406
"993" 39597 5 46.3456134964075 0.69274 0.989835673347069 0.99406
"994" 13374 5 46.6486678355737 0.72106 0.989835673347069 0.99406
"995" 8291 5 47.2192416638637 0.626 0.987572231404959 0.99406
"996" 48953 5 48.9197829657619 0.7904 0.989835673347069 0.99406
"997" 26049 5 49.2130431299901 0.53198 0.987572231404959 0.99406
"998" 47793 5 51.9650724112818 0.91514 0.989835673347069 0.99406
"999" 48481 5 51.9650725112818 0.50306 0.987572231404959 0.99406
"1000" 27508 5 53.7669825622169 0.88762 0.989835673347069 0.99406
"1001" 27532 5 53.7669826622169 0.18088 0.987572231404959 0.99406
"1002" 22330 5 54.6120131521115 0.42074 0.987572231404959 0.99406
"1003" 741 5 54.6120132521115 0.5432 0.987572231404959 0.99406
"1004" 32640 5 55.685607043044 0.48584 0.987572231404959 0.99406
"1005" 13212 5 56.2152462097412 0.83756 0.989835673347069 0.99406
"1006" 7572 5 56.2152463097412 0.97192 0.993799921386457 0.99406
"1007" 50828 5 56.7360214965806 0.9253 0.990136208811551 0.99406
"1008" 51700 5 56.7360216965806 0.63702 0.987572231404959 0.99406
"1009" 17682 5 56.7360217965806 0.86186 0.989835673347069 0.99406
"1010" 2047 5 59.1204442870599 0.99262 0.996866277192982 0.99406
"1011" 37990 5 59.1204443870599 0.18416 0.987572231404959 0.99406
"1012" 4612 5 59.4090812998177 0.11896 0.987572231404959 0.99406
"1013" 54597 5 59.4090813998177 0.95182 0.993325741540677 0.99406
"1014" 40859 5 59.4090814998177 0.32088 0.987572231404959 0.99406
"1015" 31187 5 59.4090816998177 0.71852 0.989835673347069 0.99406
"1016" 37582 5 59.4090817998177 0.466 0.987572231404959 0.99406
"1017" 37239 5 59.4090818998177 0.85312 0.989835673347069 0.99406
"1018" 6102 5 59.4090819998177 0.44314 0.987572231404959 0.99406
"1019" 2009 5 59.6712405994183 0.80996 0.989835673347069 0.99406
"1020" 35051 5 59.6712407994183 0.52124 0.987572231404959 0.99406
"1021" 31313 5 59.6712408994183 0.26448 0.987572231404959 0.99406
"1022" 18062 5 59.6712409994183 0.97744 0.994582177619893 0.99406
"1023" 15739 5 59.6712410994183 0.326 0.987572231404959 0.99406
"1024" 35750 5 60.7257958589635 0.63372 0.987572231404959 0.99406
"1025" 36336 5 60.7257960589635 0.86286 0.989835673347069 0.99406
"1026" 20732 5 60.7257962589635 0.14864 0.987572231404959 0.99406
"1027" 27186 5 60.9686685069999 0.79438 0.989835673347069 0.99406
"1028" 14030 5 60.9686686069999 0.63792 0.987572231404959 0.99406
"1029" 44098 5 60.9686687069999 0.28974 0.987572231404959 0.99406
"1030" 53835 5 61.2486241458196 0.95882 0.993325741540677 0.99406
"1031" 3540 5 61.2486242458196 0.82738 0.989835673347069 0.99406
"1032" 23437 5 61.5384406984673 0.85096 0.989835673347069 0.99406
"1033" 17404 5 62.4828502443109 0.85308 0.989835673347069 0.99406
"1034" 15687 5 62.4828503443109 0.22746 0.987572231404959 0.99406
"1035" 51570 5 63.1499922943092 0.77686 0.989835673347069 0.99406
"1036" 24799 5 63.1499923943092 0.46002 0.987572231404959 0.99406
"1037" 10228 5 63.1499924943092 0.41732 0.987572231404959 0.99406
"1038" 14543 5 63.1499925943092 0.21964 0.987572231404959 0.99406
"1039" 36271 5 63.1499926943092 0.17568 0.987572231404959 0.99406
"1040" 47117 5 63.4101614718004 0.90426 0.989835673347069 0.99406
"1041" 42147 5 63.4101615718004 0.64702 0.987572231404959 0.99406
"1042" 49357 5 63.6725533251923 0.91862 0.989835673347069 0.99406
"1043" 50099 5 63.8935139677454 0.72808 0.989835673347069 0.99406
"1044" 42199 5 68.7834847762688 0.12358 0.987572231404959 0.99406
"1045" 20066 5 74.2688440065401 0.80266 0.989835673347069 0.99406
"1046" 55569 5 74.2688441065401 0.8234 0.989835673347069 0.99406
"1047" 3783 5 75.8298745226793 0.67896 0.989835673347069 0.99406
"1048" 8220 5 76.1210136629809 0.7832 0.989835673347069 0.99406
"1049" 43218 5 76.1210138629809 0.6193 0.987572231404959 0.99406
"1050" 38658 5 76.1210139629809 0.4365 0.987572231404959 0.99406
"1051" 20927 5 76.3822241471035 0.79464 0.989835673347069 0.99406
"1052" 34018 5 77.0358668351414 0.60406 0.987572231404959 0.99406
"1053" 55729 5 77.6907516900438 0.93372 0.990136208811551 0.99406
"1054" 4395 5 77.6907517900438 0.88662 0.989835673347069 0.99406
"1055" 4541 5 77.6907518900438 0.5736 0.987572231404959 0.99406
"1056" 48062 5 78.7407887814141 0.88254 0.989835673347069 0.99406
"1057" 38225 5 78.7407888814141 0.9023 0.989835673347069 0.99406
"1058" 16201 5 79.2658424209403 0.78786 0.989835673347069 0.99406
"1059" 40103 5 79.2658425209403 0.71532 0.989835673347069 0.99406
"1060" 4916 5 79.2658426209403 0.51614 0.987572231404959 0.99406
"1061" 52203 5 79.5261692584118 0.211 0.987572231404959 0.99406
"1062" 25128 5 80.4748264208781 0.40998 0.987572231404959 0.99406
"1063" 14469 5 80.781547705643 0.83864 0.989835673347069 0.99406
"1064" 29979 5 81.3147231613739 0.6571 0.987572231404959 0.99406
"1065" 7938 5 82.2878880412398 0.27542 0.987572231404959 0.99406
"1066" 30100 5 82.2878881412398 0.9402 0.990876700423495 0.99406
"1067" 55463 5 83.1542591050237 0.0924 0.987572231404959 0.99406
"1068" 17528 5 83.1542592050237 0.25412 0.987572231404959 0.99406
"1069" 27799 5 83.1542594050237 0.16798 0.987572231404959 0.99406
"1070" 26561 5 83.1542597050237 0.7813 0.989835673347069 0.99406
"1071" 9178 5 83.7410646287799 0.98512 0.995143164935751 0.99406
"1072" 55953 5 84.9478431234405 0.98598 0.995143164935751 0.99406
"1073" 7515 5 85.4118339604083 0.4704 0.987572231404959 0.99406
"1074" 1037 5 85.7905757572567 0.8124 0.989835673347069 0.99406
"1075" 32685 5 85.7905758572567 0.85994 0.989835673347069 0.99406
"1076" 17635 5 85.7905759572567 0.95768 0.993325741540677 0.99406
"1077" 28005 5 85.7905760572567 0.51386 0.987572231404959 0.99406
"1078" 14046 5 85.7905762572567 0.85622 0.989835673347069 0.99406
"1079" 38778 5 85.7905764572567 0.96844 0.993778737898889 0.99406
"1080" 47373 5 86.0617611246315 0.9793 0.994696938883968 0.99406
"1081" 28525 5 86.0617612246315 0.77554 0.989835673347069 0.99406
"1082" 42696 5 86.0617613246315 0.74436 0.989835673347069 0.99406
"1083" 30826 5 98.679285082452 0.91236 0.989835673347069 0.99406
"1084" 37984 5 98.9062429570062 0.90926 0.989835673347069 0.99406
"1085" 28589 5 99.488628719098 0.94232 0.991070427131073 0.99406
"1086" 6138 5 100.028374693673 0.95824 0.993325741540677 0.99406
"1087" 13372 5 101.090824456836 0.7807 0.989835673347069 0.99406
"1088" 51358 5 101.420870483051 0.89294 0.989835673347069 0.99406
"1089" 50420 5 102.704897030247 0.98442 0.995143164935751 0.99406
"1090" 52729 5 103.693515822111 0.95568 0.993325741540677 0.99406
"1091" 32449 5 106.022004497729 0.44764 0.987572231404959 0.99406
"1092" 17942 5 106.022004597729 0.2841 0.987572231404959 0.99406
"1093" 44638 5 106.022004697729 0.71438 0.989835673347069 0.99406
"1094" 19684 5 106.02200489773 0.6523 0.987572231404959 0.99406
"1095" 19488 5 106.02200499773 0.0141 0.987572231404959 0.99406
"1096" 21411 5 106.29024057986 0.5148 0.987572231404959 0.99406
"1097" 35596 5 107.639032618669 0.37172 0.987572231404959 0.99406
"1098" 11584 5 108.438199719962 0.81188 0.989835673347069 0.99406
"1099" 45721 5 108.438199819962 0.7194 0.989835673347069 0.99406
"1100" 54029 5 109.221741172705 0.93192 0.990136208811551 0.99406
"1101" 9036 5 109.221741272705 0.31162 0.987572231404959 0.99406
"1102" 22499 5 110.556905931998 0.35848 0.987572231404959 0.99406
"1103" 35232 5 110.556906031998 0.9392 0.990876700423495 0.99406
"1104" 19133 5 110.556906131998 0.1199 0.987572231404959 0.99406
"1105" 1678 5 110.556906231998 0.49896 0.987572231404959 0.99406
"1106" 49387 5 110.556906331998 0.93382 0.990136208811551 0.99406
"1107" 12071 5 110.556906431998 0.27438 0.987572231404959 0.99406
"1108" 16632 5 112.538101902987 0.6089 0.987572231404959 0.99406
"1109" 15487 5 112.799780660449 0.99406 0.997371209677419 0.99406
"1110" 10998 5 113.355246041995 0.70598 0.989835673347069 0.99406
"1111" 48576 5 113.98430052126 0.84862 0.989835673347069 0.99406
"1112" 41499 5 115.564611497797 0.53306 0.987572231404959 0.99406
"1113" 41391 5 116.581590062983 0.25112 0.987572231404959 0.99406
"1114" 21487 5 116.581590162983 0.53394 0.987572231404959 0.99406
"1115" 8788 5 117.113987656245 0.51386 0.987572231404959 0.99406
"1116" 32822 5 117.471089854526 0.28014 0.987572231404959 0.99406
"1117" 5574 5 118.174186954448 0.63972 0.987572231404959 0.99406
"1118" 37438 5 118.435097018049 0.79786 0.989835673347069 0.99406
"1119" 52361 5 119.479536251704 0.31062 0.987572231404959 0.99406
"1120" 14959 5 120.24779874656 0.14638 0.987572231404959 0.99406
"1121" 37872 5 125.118749165034 0.49144 0.987572231404959 0.99406
"1122" 25296 5 125.36201467895 0.5904 0.987572231404959 0.99406
"1123" 42381 5 134.060248957754 0.6927 0.989835673347069 0.99406
"1124" 9160 5 144.075085777459 0.79544 0.989835673347069 0.99406
"1125" 8991 5 144.300293872597 0.38838 0.987572231404959 0.99406
"1126" 53677 5 145.615996768295 0.66666 0.987572231404959 0.99406
"1127" 39410 5 148.772691566828 0.94466 0.991070427131073 0.99406
"1128" 11061 5 174.235220204778 0.39634 0.987572231404959 0.99406
"1129" 28089 5 175.765523481198 0.08396 0.987572231404959 0.99406
"1130" 43252 5 176.681966455256 0.7121 0.989835673347069 0.99406
"1131" 44441 5 177.564643397646 0.56778 0.987572231404959 0.99406
"1132" 23167 5 177.820638520597 0.9506 0.993296293591382 0.99406
"1133" 21891 5 179.15136604734 0.62876 0.987572231404959 0.99406
"1134" 53824 5 180.464510695108 0.50358 0.987572231404959 0.99406
"1135" 19587 5 180.808255853244 0.96742 0.993778737898889 0.99406
"1136" 28746 5 181.084572455889 0.46652 0.987572231404959 0.99406
"1137" 2123 5 183.570077604013 0.94636 0.991574688872621 0.99406
"1138" 17346 5 183.570077704013 0.82314 0.989835673347069 0.99406
"1139" 29201 5 184.277978470423 0.58098 0.987572231404959 0.99406
"1140" 6631 5 184.62630776764 0.70808 0.989835673347069 0.99406
"1141" 34951 5 185.281329154117 0.75252 0.989835673347069 0.99406
"1142" 10143 5 185.940635417838 0.87876 0.989835673347069 0.99406
"1143" 33236 5 185.940635517838 0.76482 0.989835673347069 0.99406
"1144" 51205 5 185.940635717838 0.64746 0.987572231404959 0.99406
"1145" 20131 6 0 0.45822 0.987572231404959 0.999188596491228
"1146" 5175 6 1.29081669040841 0.71834 0.989835673347069 0.999188596491228
"1147" 49395 6 1.29081689040842 0.24522 0.987572231404959 0.999188596491228
"1148" 53325 6 1.3140980912639 0.70978 0.989835673347069 0.999188596491228
"1149" 48744 6 1.85123262451211 0.29532 0.987572231404959 0.999188596491228
"1150" 41483 6 2.11601047618951 0.41362 0.987572231404959 0.999188596491228
"1151" 40435 6 2.37215742047344 0.24286 0.987572231404959 0.999188596491228
"1152" 37660 6 4.02437769437508 0.83044 0.989835673347069 0.999188596491228
"1153" 16056 6 4.02437779437508 0.16888 0.987572231404959 0.999188596491228
"1154" 29798 6 4.02437789437508 0.5944 0.987572231404959 0.999188596491228
"1155" 23381 6 5.51160869720167 0.31176 0.987572231404959 0.999188596491228
"1156" 55826 6 5.5506370793026 0.2497 0.987572231404959 0.999188596491228
"1157" 22257 6 12.4151747442356 0.59526 0.987572231404959 0.999188596491228
"1158" 4780 6 13.3417926522323 0.64926 0.987572231404959 0.999188596491228
"1159" 48617 6 15.02670631936 0.37566 0.987572231404959 0.999188596491228
"1160" 35005 6 19.7518399658885 0.15556 0.987572231404959 0.999188596491228
"1161" 17168 6 22.205494190591 0.26968 0.987572231404959 0.999188596491228
"1162" 29749 6 24.4716174173194 0.56884 0.987572231404959 0.999188596491228
"1163" 32962 6 24.4716175173194 0.53528 0.987572231404959 0.999188596491228
"1164" 34352 6 24.4716177173194 0.06404 0.987572231404959 0.999188596491228
"1165" 29606 6 28.3632852338628 0.4297 0.987572231404959 0.999188596491228
"1166" 4486 6 33.3657589840272 0.17418 0.987572231404959 0.999188596491228
"1167" 37157 6 48.2632181362149 0.74792 0.989835673347069 0.999188596491228
"1168" 50480 6 48.2632182362149 0.68102 0.989835673347069 0.999188596491228
"1169" 27280 6 49.0369285241963 0.56892 0.987572231404959 0.999188596491228
"1170" 31041 6 49.0369286241963 0.98102 0.994696938883968 0.999188596491228
"1171" 16302 6 49.3020166859784 0.73404 0.989835673347069 0.999188596491228
"1172" 52979 6 52.0835996083495 0.9905 0.996419669537704 0.999188596491228
"1173" 8872 6 52.2167677564433 0.93244 0.990136208811551 0.999188596491228
"1174" 52360 6 53.7630882390258 0.264 0.987572231404959 0.999188596491228
"1175" 55667 6 57.733618296056 0.84794 0.989835673347069 0.999188596491228
"1176" 49256 6 58.0733646717163 0.9885 0.995457592820693 0.999188596491228
"1177" 31507 6 58.0733647717163 0.71432 0.989835673347069 0.999188596491228
"1178" 6273 6 58.3361633169096 0.33116 0.987572231404959 0.999188596491228
"1179" 38288 6 58.5986164617569 0.86592 0.989835673347069 0.999188596491228
"1180" 1793 6 58.5986165617569 0.49696 0.987572231404959 0.999188596491228
"1181" 14423 6 58.5986166617569 0.16122 0.987572231404959 0.999188596491228
"1182" 40106 6 58.598616961757 0.71852 0.989835673347069 0.999188596491228
"1183" 13543 6 58.598617061757 0.48872 0.987572231404959 0.999188596491228
"1184" 16359 6 58.598617161757 0.55326 0.987572231404959 0.999188596491228
"1185" 42587 6 58.598617361757 0.76902 0.989835673347069 0.999188596491228
"1186" 12132 6 58.598617461757 0.92964 0.990136208811551 0.999188596491228
"1187" 20002 6 58.598617561757 0.68844 0.989835673347069 0.999188596491228
"1188" 13095 6 58.598617661757 0.7473 0.989835673347069 0.999188596491228
"1189" 39589 6 58.598617761757 0.97006 0.993799921386457 0.999188596491228
"1190" 6375 6 58.598617861757 0.3817 0.987572231404959 0.999188596491228
"1191" 22583 6 58.9366881967139 0.60016 0.987572231404959 0.999188596491228
"1192" 14108 6 58.9366882967139 0.17154 0.987572231404959 0.999188596491228
"1193" 1842 6 59.8051055062044 0.91518 0.989835673347069 0.999188596491228
"1194" 34682 6 59.8051056062044 0.99642 0.99833887605042 0.99924
"1195" 51603 6 59.8051057062044 0.4869 0.987572231404959 0.999188596491228
"1196" 44549 6 60.4345696182922 0.93312 0.990136208811551 0.999188596491228
"1197" 4058 6 60.4345697182922 0.76722 0.989835673347069 0.999188596491228
"1198" 13447 6 61.2264682361773 0.91712 0.989835673347069 0.999188596491228
"1199" 20483 6 61.2264683361773 0.18968 0.987572231404959 0.999188596491228
"1200" 35508 6 61.2264685361773 0.32752 0.987572231404959 0.999188596491228
"1201" 46479 6 61.8909457155879 0.57936 0.987572231404959 0.999188596491228
"1202" 53417 6 62.5585253641763 0.62636 0.987572231404959 0.999188596491228
"1203" 8800 6 62.8142365700013 0.23258 0.987572231404959 0.999188596491228
"1204" 8181 6 63.3425383868675 0.90164 0.989835673347069 0.999188596491228
"1205" 19076 6 63.3425384868675 0.04844 0.987572231404959 0.999188596491228
"1206" 27524 6 63.3425387868675 0.90584 0.989835673347069 0.999188596491228
"1207" 25842 6 63.3425388868675 0.97126 0.993799921386457 0.999188596491228
"1208" 28859 6 63.3425389868675 0.9807 0.994696938883968 0.999188596491228
"1209" 8733 6 63.3425390868675 0.9686 0.993778737898889 0.999188596491228
"1210" 5033 6 63.6033490980131 0.06536 0.987572231404959 0.999188596491228
"1211" 53113 6 63.8498241122284 0.81552 0.989835673347069 0.999188596491228
"1212" 23701 6 63.8498243122285 0.6988 0.989835673347069 0.999188596491228
"1213" 31539 6 65.4634790588044 0.04482 0.987572231404959 0.999188596491228
"1214" 47434 6 65.4634791588044 0.13516 0.987572231404959 0.999188596491228
"1215" 17223 6 65.4634792588044 0.26446 0.987572231404959 0.999188596491228
"1216" 16980 6 65.7287509247036 0.24164 0.987572231404959 0.999188596491228
"1217" 38226 6 66.255359171446 0.34528 0.987572231404959 0.999188596491228
"1218" 45009 6 67.3292226376188 0.49472 0.987572231404959 0.999188596491228
"1219" 37573 6 68.317141497614 0.0404 0.987572231404959 0.999188596491228
"1220" 37521 6 68.317141597614 0.11304 0.987572231404959 0.999188596491228
"1221" 27154 6 68.317141697614 0.98802 0.995149324181626 0.999188596491228
"1222" 30915 6 68.7106076496669 0.38076 0.987572231404959 0.999188596491228
"1223" 29894 6 69.1060957683643 0.2965 0.987572231404959 0.999188596491228
"1224" 54902 6 69.1060958683643 0.94342 0.991070427131073 0.999188596491228
"1225" 50509 6 69.6332227229309 0.12974 0.987572231404959 0.999188596491228
"1226" 50072 6 70.3434844234219 0.91782 0.989835673347069 0.999188596491228
"1227" 33398 6 70.6950418851389 0.93172 0.990136208811551 0.999188596491228
